,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,CREDIT_USE_MONTH,NOT_USED_MONTH,SCALED_SCORE,WINDOW
6553,5112994,0,0,1,0,162000.0,4,1,3,1,-14171,-3173,1,1,1,0,10,1.0,14.0,18.0,5.0,32
6554,5112995,0,0,1,0,49500.0,1,4,3,2,-23825,365243,1,0,0,0,17,1.0,7.0,1.0,5.0,8
6555,5112996,0,0,1,0,135000.0,1,4,3,1,-23465,365243,1,0,0,0,17,1.0,6.0,1.0,5.0,7
6556,5113004,0,1,0,0,270000.0,0,1,1,1,-10160,-1255,1,1,1,0,17,2.0,10.0,13.0,5.0,23
6557,5113005,0,0,0,0,112500.0,4,1,1,1,-13876,-2016,1,1,1,0,17,2.0,23.0,1.0,4.956521739130435,24
6558,5113006,1,1,0,1,112500.0,4,4,1,1,-19584,-2199,1,0,0,0,8,3.0,15.0,17.0,5.666666666666667,32
6559,5113007,0,0,0,1,171000.0,4,4,3,1,-9064,-1681,1,1,0,0,8,2.0,16.0,0.0,5.8125,16
6560,5113010,1,0,0,0,180000.0,4,4,1,1,-21813,-4391,1,1,0,0,9,2.0,6.0,0.0,5.0,6
6561,5113011,1,1,0,0,90000.0,0,4,1,1,-11435,-2046,1,1,1,0,8,2.0,26.0,6.0,6.0,32
6562,5113013,0,0,1,1,148500.0,4,2,2,1,-12076,-129,1,0,0,0,17,2.0,31.0,0.0,5.0,31
6563,5113014,0,0,0,0,135000.0,4,1,1,1,-11523,-2204,1,0,0,0,17,2.0,18.0,1.0,5.888888888888889,19
6564,5113016,0,1,0,2,270000.0,4,4,2,1,-13281,-312,1,0,1,0,8,3.0,14.0,0.0,5.571428571428571,14
6565,5113017,1,0,1,0,315000.0,1,4,3,1,-20301,365243,1,0,0,0,17,1.0,5.0,0.0,5.0,5
6566,5113018,1,0,0,0,211500.0,2,4,3,5,-15982,-5973,1,0,0,1,17,1.0,29.0,0.0,5.620689655172414,29
6567,5113020,1,1,1,0,202500.0,2,4,1,1,-14622,-2199,1,0,0,0,3,2.0,8.0,8.0,5.0,16
6568,5113022,0,0,1,0,283500.0,1,4,1,1,-21705,365243,1,0,0,0,17,2.0,16.0,0.0,5.625,16
6569,5113023,0,1,1,0,99000.0,4,4,1,1,-17200,-2960,1,0,1,0,15,2.0,5.0,19.0,5.0,24
6570,5113024,0,0,1,0,90000.0,2,4,1,1,-13580,-5790,1,0,1,0,11,2.0,19.0,0.0,5.684210526315789,19
6571,5113026,0,0,1,1,157500.0,0,4,1,1,-16609,-3629,1,0,0,0,5,3.0,8.0,1.0,5.0,9
6572,5113027,0,0,1,0,225000.0,1,4,1,1,-21236,365243,1,0,0,0,17,2.0,9.0,0.0,5.0,9
6573,5113028,1,1,1,1,292500.0,4,1,1,1,-14687,-4664,1,0,0,1,16,3.0,10.0,0.0,5.0,10
6574,5113030,1,0,1,1,315000.0,0,4,1,1,-11825,-1011,1,0,0,1,16,3.0,3.0,1.0,5.0,4
6575,5113035,0,0,1,0,112500.0,0,1,1,1,-20344,-10452,1,0,1,0,3,2.0,11.0,1.0,5.0,12
6576,5113037,0,0,1,0,247500.0,4,4,1,1,-14943,-159,1,0,0,1,14,2.0,9.0,0.0,5.444444444444445,9
6577,5113039,0,0,1,0,153000.0,4,1,2,1,-14966,-7921,1,0,0,1,10,1.0,31.0,0.0,5.612903225806452,31
6578,5113040,0,0,1,0,229500.0,4,1,4,1,-12660,-5455,1,0,0,0,8,1.0,48.0,0.0,5.895833333333333,48
6579,5113042,1,1,1,0,202500.0,0,4,2,1,-16490,-644,1,0,0,0,17,1.0,45.0,6.0,6.0,51
6580,5113045,0,0,1,1,180000.0,4,1,2,1,-16554,-2470,1,0,0,1,17,2.0,3.0,4.0,5.0,7
6581,5113060,0,0,0,2,135000.0,4,4,2,2,-14677,-5361,1,0,0,0,1,3.0,44.0,0.0,5.727272727272728,44
6582,5113061,0,1,1,2,144000.0,4,4,1,1,-11777,-2744,1,0,1,0,17,4.0,5.0,5.0,5.0,10
6583,5113063,1,0,1,0,243000.0,4,1,1,1,-9390,-217,1,0,0,1,2,2.0,8.0,1.0,5.0,9
6584,5113064,0,0,1,0,216000.0,1,4,0,1,-22891,365243,1,0,0,0,17,2.0,6.0,1.0,5.0,7
6585,5113065,0,0,1,0,112500.0,2,4,1,1,-19466,-248,1,0,0,0,17,2.0,17.0,1.0,5.0,18
6586,5113067,1,0,0,0,225000.0,4,1,1,1,-12019,-1556,1,0,0,1,14,2.0,25.0,1.0,5.68,26
6587,5113073,0,0,1,0,225000.0,2,4,2,1,-19690,-12423,1,0,1,1,11,1.0,17.0,4.0,5.0,21
6588,5113075,0,0,1,0,121500.0,0,4,1,1,-21164,-613,1,0,1,0,17,2.0,21.0,0.0,5.666666666666667,21
6589,5113076,1,0,1,0,360000.0,0,1,1,1,-19572,-3078,1,0,0,1,10,2.0,5.0,0.0,5.0,5
6590,5113077,0,1,1,1,112500.0,0,4,1,1,-13341,-4235,1,0,0,0,0,3.0,24.0,2.0,5.666666666666667,26
6591,5113078,1,1,1,1,360000.0,4,4,3,1,-14949,-7522,1,1,1,0,4,2.0,18.0,22.0,5.0,40
6592,5113081,0,0,1,1,112500.0,4,1,3,1,-15303,-1131,1,0,0,0,3,2.0,44.0,0.0,5.7727272727272725,44
6593,5113083,0,0,1,0,90000.0,1,4,3,1,-21992,365243,1,0,0,0,17,1.0,28.0,5.0,5.857142857142857,33
6594,5113085,1,0,1,2,225000.0,2,1,1,1,-14535,-7918,1,0,1,1,3,4.0,4.0,1.0,5.0,5
6595,5113086,0,1,0,1,324000.0,0,1,1,4,-18194,-1222,1,0,0,0,14,3.0,31.0,0.0,5.580645161290323,31
6596,5113094,1,1,1,1,225000.0,0,4,1,1,-14986,-856,1,0,0,0,8,3.0,14.0,0.0,5.142857142857143,14
6597,5113096,0,1,0,1,315000.0,4,1,1,1,-15419,-3657,1,0,0,0,17,3.0,8.0,1.0,5.625,9
6598,5113100,0,0,1,0,382500.0,4,1,1,1,-16482,-3413,1,0,1,1,17,2.0,16.0,1.0,5.125,17
6599,5113110,0,0,1,0,180000.0,2,4,1,1,-16550,-3201,1,0,1,1,6,2.0,5.0,10.0,5.0,15
6600,5113111,1,1,1,2,225000.0,4,4,1,1,-18672,-2927,1,0,1,1,4,4.0,28.0,0.0,5.214285714285714,28
6601,5113113,1,1,1,0,202500.0,4,4,1,1,-15423,-3231,1,1,1,0,8,2.0,22.0,0.0,5.545454545454546,22
6602,5113116,0,0,1,0,630000.0,2,1,1,1,-21343,-4631,1,0,0,0,10,2.0,20.0,2.0,5.5,22
6603,5113122,0,0,1,0,225000.0,1,1,4,1,-23771,365243,1,0,0,0,17,1.0,3.0,2.0,5.666666666666667,5
6604,5113127,0,1,1,0,315000.0,0,1,1,1,-12883,-3627,1,0,0,0,10,2.0,1.0,50.0,5.0,51
6605,5113131,0,1,1,0,360000.0,0,4,1,1,-19033,-3535,1,0,0,0,14,2.0,5.0,12.0,5.0,17
6606,5113141,0,0,1,0,252000.0,1,4,1,1,-21084,365243,1,0,0,0,17,2.0,16.0,0.0,5.5,16
6607,5113148,0,1,1,0,202500.0,0,4,1,1,-15478,-4358,1,0,0,1,17,2.0,15.0,0.0,5.533333333333333,15
6608,5113149,1,0,1,0,157500.0,0,1,1,1,-15523,-1039,1,0,0,0,10,2.0,1.0,10.0,5.0,11
6609,5113154,0,0,1,0,45000.0,0,4,1,1,-13378,-1009,1,1,0,0,10,2.0,17.0,7.0,5.0,24
6610,5113156,1,1,1,2,337500.0,0,4,1,1,-14171,-735,1,0,1,0,4,4.0,4.0,2.0,5.0,6
6611,5113161,1,1,1,0,225000.0,4,4,1,1,-18826,-582,1,1,0,0,8,2.0,1.0,8.0,5.0,9
6612,5113164,1,1,1,0,675000.0,4,1,1,1,-20131,-3535,1,0,0,1,10,2.0,37.0,12.0,5.4324324324324325,49
6613,5113167,0,0,1,0,225000.0,4,1,1,1,-12941,-1921,1,0,0,0,10,2.0,14.0,0.0,5.0,14
6614,5113169,0,1,1,1,405000.0,4,1,1,1,-15276,-3323,1,0,0,0,0,3.0,22.0,0.0,5.545454545454546,22
6615,5113173,1,1,1,0,315000.0,1,1,1,1,-19644,365243,1,0,0,0,17,2.0,12.0,0.0,5.0,12
6616,5113177,0,1,1,0,90000.0,4,2,3,5,-8888,-126,1,0,0,1,17,1.0,8.0,1.0,5.0,9
6617,5113178,1,0,1,0,211500.0,4,4,1,1,-9315,-1831,1,0,1,0,14,2.0,13.0,0.0,4.923076923076923,13
6618,5113180,1,1,1,0,135000.0,0,1,0,1,-17538,-613,1,0,0,0,3,2.0,12.0,0.0,5.0,12
6619,5113183,0,0,1,0,135000.0,4,4,1,1,-19658,-1801,1,0,0,0,17,2.0,57.0,1.0,5.87719298245614,58
6620,5113186,0,0,1,1,76500.0,4,4,1,1,-13556,-552,1,1,0,0,11,3.0,52.0,0.0,5.980769230769231,52
6621,5113199,0,0,1,2,270000.0,4,4,1,1,-13413,-4996,1,0,0,1,6,4.0,1.0,1.0,5.0,2
6622,5113204,1,0,0,1,396000.0,4,2,1,1,-11093,-1678,1,0,0,0,17,3.0,31.0,0.0,5.838709677419355,31
6623,5113206,0,0,1,0,180000.0,4,4,1,1,-13727,-6031,1,0,0,0,17,2.0,8.0,0.0,4.875,8
6624,5113210,0,1,1,1,450000.0,0,4,1,1,-17297,-521,1,0,1,1,3,3.0,8.0,1.0,5.0,9
6625,5113215,0,0,1,0,103500.0,4,1,3,1,-10111,-1160,1,0,0,1,8,1.0,20.0,0.0,5.75,20
6626,5113216,1,1,1,0,112500.0,4,4,1,1,-12167,-705,1,1,0,0,4,2.0,11.0,0.0,5.454545454545454,11
6627,5113226,0,0,1,0,202500.0,4,4,1,1,-15231,-370,1,1,0,1,14,2.0,11.0,3.0,5.0,14
6628,5113227,0,1,1,2,387000.0,0,4,1,1,-15107,-279,1,0,0,0,0,4.0,16.0,4.0,5.0,20
6629,5113228,0,1,1,0,315000.0,0,4,1,1,-17918,-3535,1,0,1,0,17,2.0,59.0,0.0,5.745762711864407,59
6630,5113235,0,0,1,1,175500.0,4,4,1,1,-16704,-132,1,1,0,0,1,3.0,33.0,0.0,5.0,33
6631,5113246,1,0,1,1,360000.0,4,1,2,1,-13913,-619,1,0,0,0,6,2.0,4.0,0.0,5.0,4
6632,5113251,0,1,1,0,247500.0,4,4,3,5,-11770,-285,1,0,0,0,14,1.0,8.0,0.0,5.25,8
6633,5113261,0,0,1,0,112500.0,4,4,0,1,-16974,-862,1,0,0,1,2,2.0,45.0,0.0,5.822222222222222,45
6634,5113262,0,0,1,0,90000.0,1,4,3,1,-22437,365243,1,0,1,0,17,1.0,30.0,2.0,6.0,32
6635,5113266,1,1,1,1,450000.0,0,1,1,1,-15098,-1562,1,0,0,1,10,3.0,23.0,1.0,4.956521739130435,24
6636,5113274,0,0,1,2,121500.0,0,4,1,1,-14656,-588,1,0,0,0,14,4.0,15.0,1.0,5.0,16
6637,5113278,1,0,1,0,112500.0,4,4,1,5,-9585,-346,1,0,0,0,9,2.0,10.0,1.0,5.0,11
6638,5113282,0,1,1,2,121500.0,4,2,1,1,-11327,-101,1,1,1,0,3,4.0,35.0,0.0,5.914285714285715,35
6639,5113302,1,0,1,1,180000.0,4,1,1,5,-15670,-1654,1,0,0,0,2,3.0,24.0,10.0,5.916666666666667,34
6640,5113313,0,1,1,0,153000.0,4,4,1,1,-19503,-10147,1,0,0,1,6,2.0,17.0,1.0,5.823529411764706,18
6641,5113318,0,0,1,0,171000.0,4,1,2,1,-19484,-5520,1,0,0,1,3,1.0,3.0,1.0,5.0,4
6642,5113321,0,0,1,0,180000.0,1,4,1,1,-22381,365243,1,0,0,0,17,2.0,10.0,19.0,5.0,29
6643,5113335,1,0,1,0,81000.0,4,4,3,1,-21027,-2719,1,0,0,0,16,1.0,18.0,0.0,5.388888888888889,18
6644,5113337,0,0,1,0,126000.0,2,4,1,1,-14813,-2567,1,0,0,1,0,2.0,1.0,0.0,5.0,1
6645,5113339,1,0,1,2,135000.0,4,4,1,1,-11462,-4606,1,0,0,0,8,4.0,13.0,0.0,4.769230769230769,13
6646,5113344,1,1,1,0,247500.0,4,4,0,1,-11286,-3023,1,0,0,1,8,2.0,13.0,0.0,5.076923076923077,13
6647,5113345,1,1,0,0,270000.0,4,2,1,5,-9096,-2202,1,0,1,0,8,2.0,17.0,0.0,5.647058823529412,17
6648,5113350,0,0,1,0,90000.0,4,4,1,1,-18465,-5336,1,0,0,0,8,2.0,20.0,0.0,5.1,20
6649,5113357,0,0,1,1,90000.0,4,1,1,1,-14525,-5976,1,1,0,0,17,3.0,42.0,0.0,5.857142857142857,42
6650,5113368,0,0,1,1,180000.0,1,1,1,1,-18979,365243,1,0,1,0,17,3.0,24.0,1.0,5.916666666666667,25
6651,5113376,0,0,0,0,90000.0,4,4,1,2,-19120,-2567,1,0,1,0,8,2.0,17.0,15.0,5.0,32
6652,5113386,1,1,0,0,135000.0,4,4,1,1,-17568,-650,1,0,0,1,4,2.0,50.0,0.0,5.64,50
6653,5113393,0,0,1,0,112500.0,4,4,1,1,-8552,-1562,1,0,0,0,14,2.0,5.0,0.0,4.8,5
6654,5113397,1,0,0,0,180000.0,0,1,3,1,-10514,-101,1,1,1,0,3,1.0,11.0,0.0,5.454545454545454,11
6655,5113401,1,1,1,0,450000.0,0,1,3,1,-10837,-588,1,0,0,1,14,1.0,7.0,0.0,5.571428571428571,7
6656,5113414,0,1,1,0,90000.0,0,4,1,1,-12262,-711,1,0,1,1,11,2.0,15.0,0.0,5.933333333333334,15
6657,5113417,0,0,0,1,157500.0,4,4,3,2,-12716,-5336,1,0,0,0,3,2.0,28.0,0.0,5.75,28
6658,5113421,0,0,1,1,144000.0,4,1,3,1,-8247,-1289,1,0,0,0,8,2.0,13.0,0.0,5.076923076923077,13
6659,5113432,0,0,1,0,207000.0,4,4,3,1,-18617,-2506,1,0,0,0,2,1.0,3.0,1.0,5.0,4
6660,5113446,0,0,1,0,180000.0,1,4,4,1,-20113,365243,1,0,0,0,17,1.0,26.0,0.0,5.0,26
6661,5113448,0,1,1,1,247500.0,1,1,1,1,-16208,365243,1,0,1,1,17,3.0,10.0,14.0,6.0,24
6662,5113453,0,0,1,1,126000.0,0,4,1,1,-18140,-4119,1,0,0,0,8,3.0,9.0,0.0,5.444444444444445,9
6663,5113458,1,1,1,0,135000.0,4,3,0,1,-12522,-193,1,0,0,0,17,2.0,10.0,0.0,5.6,10
6664,5113459,0,0,1,0,99000.0,1,4,1,1,-23585,365243,1,0,0,0,17,2.0,5.0,0.0,5.0,5
6665,5113472,1,0,1,0,202500.0,4,4,1,1,-19200,-346,1,0,1,0,6,2.0,14.0,1.0,5.0,15
6666,5113476,0,0,1,0,360000.0,0,1,1,1,-14129,-984,1,0,0,0,3,2.0,6.0,3.0,5.0,9
6667,5113480,0,1,1,0,225000.0,2,1,1,1,-17822,-9385,1,1,0,0,10,2.0,9.0,0.0,5.0,9
6668,5113484,0,1,1,1,135000.0,4,4,1,1,-11160,-435,1,0,0,0,14,3.0,7.0,0.0,5.857142857142857,7
6669,5113486,0,0,1,0,450000.0,2,4,1,1,-12998,-101,1,0,1,0,3,2.0,4.0,1.0,5.0,5
6670,5113488,1,1,1,0,157500.0,4,4,1,1,-16126,-8411,1,1,1,0,8,2.0,55.0,0.0,5.818181818181818,55
6671,5113490,0,0,1,1,135000.0,0,2,1,1,-9734,-2049,1,1,1,1,3,3.0,46.0,10.0,5.0,56
6672,5113499,1,1,1,0,225000.0,0,2,3,5,-10033,-223,1,0,0,1,10,1.0,7.0,1.0,5.0,8
6673,5113509,1,1,1,0,180000.0,4,4,1,1,-17176,-132,1,0,0,0,8,2.0,8.0,4.0,5.0,12
6674,5113525,1,0,1,0,292500.0,4,1,1,1,-18729,-984,1,0,0,0,10,2.0,43.0,15.0,5.744186046511628,58
6675,5113526,0,1,1,0,180000.0,4,4,0,1,-15480,-1623,1,0,0,0,8,2.0,19.0,0.0,5.2105263157894735,19
6676,5113531,0,0,1,0,157500.0,4,4,1,1,-20976,-1776,1,0,0,0,8,2.0,17.0,0.0,5.823529411764706,17
6677,5113541,0,0,0,2,193500.0,0,3,0,1,-9596,-2445,1,0,0,1,0,4.0,13.0,0.0,5.923076923076923,13
6678,5113546,0,0,0,2,157500.0,4,1,0,1,-14684,-3633,1,0,0,0,6,4.0,9.0,38.0,5.0,47
6679,5113552,0,0,1,0,135000.0,1,1,1,1,-23750,365243,1,0,0,0,17,2.0,12.0,5.0,6.0,17
6680,5113556,1,1,1,0,450000.0,0,4,1,1,-18318,-923,1,0,1,1,4,2.0,1.0,1.0,5.0,2
6681,5113562,0,0,1,0,171000.0,4,4,1,1,-15111,-2019,1,1,1,0,14,2.0,55.0,0.0,5.945454545454545,55
6682,5113573,0,0,1,0,126000.0,1,4,3,1,-19591,365243,1,0,1,0,17,1.0,22.0,1.0,5.818181818181818,23
6683,5113580,1,1,1,0,135000.0,4,4,3,1,-9662,-831,1,0,0,0,4,1.0,46.0,4.0,5.3478260869565215,50
6684,5113590,0,0,1,1,180000.0,0,4,3,4,-14526,-254,1,0,0,0,1,2.0,4.0,1.0,5.0,5
6685,5113593,0,0,1,0,135000.0,0,1,1,1,-17562,-984,1,0,0,0,17,2.0,2.0,1.0,5.0,3
6686,5113603,1,0,1,1,270000.0,2,1,1,1,-11082,-376,1,0,0,0,3,3.0,17.0,8.0,5.0,25
6687,5113608,0,0,1,0,283500.0,0,4,1,1,-17651,-2384,1,0,0,1,12,2.0,34.0,0.0,4.941176470588236,34
6688,5113620,1,0,0,0,225000.0,4,4,4,2,-19406,-346,1,0,0,0,16,1.0,5.0,4.0,5.0,9
6689,5113624,0,1,1,2,202500.0,4,1,1,1,-12445,-5155,1,0,0,0,6,4.0,10.0,1.0,5.0,11
6690,5113627,1,1,1,0,270000.0,4,1,1,1,-12765,-741,1,0,0,1,10,2.0,47.0,0.0,5.74468085106383,47
6691,5113634,1,0,1,0,135000.0,4,1,1,1,-15201,-315,1,0,0,1,8,2.0,7.0,0.0,5.0,7
6692,5113635,0,0,0,0,135000.0,1,1,1,2,-19700,365243,1,0,0,0,17,2.0,11.0,3.0,5.818181818181818,14
6693,5113642,0,0,1,0,112500.0,1,4,1,1,-23269,365243,1,0,0,1,17,2.0,16.0,0.0,5.6875,16
6694,5113643,0,1,1,0,247500.0,4,4,3,1,-7959,-1045,1,0,0,0,3,1.0,5.0,1.0,4.8,6
6695,5113645,0,0,1,0,225000.0,4,2,1,1,-12262,-223,1,0,0,1,10,2.0,11.0,0.0,5.0,11
6696,5113652,0,0,1,0,225000.0,1,4,1,2,-23758,365243,1,0,0,0,17,2.0,6.0,1.0,5.166666666666667,7
6697,5113679,0,1,1,0,135000.0,4,4,1,1,-16548,-1350,1,0,0,0,3,2.0,8.0,0.0,5.0,8
6698,5113685,0,0,1,0,292500.0,4,4,1,1,-12379,-4453,1,0,0,1,14,2.0,51.0,0.0,5.607843137254902,51
6699,5113694,0,1,1,1,247500.0,4,4,0,1,-15174,-70,1,1,1,1,14,3.0,9.0,3.0,5.0,12
6700,5113697,0,0,0,0,144000.0,1,4,1,1,-21833,365243,1,0,0,0,17,2.0,10.0,0.0,5.0,10
6701,5113700,0,0,1,0,112500.0,4,4,1,1,-12909,-558,1,0,0,0,6,2.0,20.0,0.0,5.25,20
6702,5113704,0,0,1,2,135000.0,0,1,1,5,-14334,-376,1,0,0,0,3,4.0,5.0,15.0,5.0,20
6703,5113707,1,0,1,0,171000.0,0,4,1,1,-18162,-4849,1,0,1,0,8,2.0,3.0,8.0,5.0,11
6704,5113711,0,1,1,1,405000.0,2,4,1,1,-16962,-407,1,0,1,1,8,3.0,46.0,1.0,5.0,47
6705,5113713,0,0,0,1,135000.0,4,4,1,1,-16415,-3054,1,0,0,1,12,3.0,8.0,2.0,5.875,10
6706,5113722,1,0,1,0,90000.0,4,4,1,1,-19551,-1927,1,0,1,1,8,2.0,29.0,16.0,5.9655172413793105,45
6707,5113727,0,1,1,2,90000.0,0,4,1,1,-15525,-3357,1,0,0,0,0,4.0,55.0,1.0,5.345454545454546,56
6708,5113733,1,0,0,0,270000.0,0,4,0,5,-8853,-984,1,0,0,1,14,2.0,6.0,1.0,5.0,7
6709,5113739,1,0,1,1,225000.0,4,4,1,1,-10298,-3145,1,0,0,0,17,3.0,43.0,0.0,5.72093023255814,43
6710,5113743,0,0,1,1,94500.0,4,1,2,1,-14559,-1472,1,0,1,1,8,2.0,1.0,16.0,5.0,17
6711,5113748,1,1,1,1,157500.0,0,4,1,1,-14291,-1988,1,1,0,0,8,3.0,5.0,13.0,5.0,18
6712,5113754,1,1,1,0,202500.0,4,1,1,1,-19385,-6675,1,0,1,1,8,2.0,27.0,3.0,5.7407407407407405,30
6713,5113757,0,0,1,1,112500.0,0,4,1,1,-10796,-1958,1,1,1,0,14,3.0,8.0,1.0,4.625,9
6714,5113761,0,1,1,1,225000.0,0,4,1,1,-11146,-1442,1,1,1,0,17,3.0,15.0,0.0,5.2,15
6715,5113763,1,0,1,0,360000.0,0,1,3,1,-13538,-2019,1,0,1,0,8,1.0,5.0,1.0,5.0,6
6716,5113766,0,0,1,1,225000.0,0,4,1,1,-15281,-254,1,0,0,0,17,3.0,10.0,1.0,5.0,11
6717,5113771,0,0,1,1,405000.0,1,4,1,1,-16920,365243,1,0,0,0,17,3.0,49.0,6.0,6.0,55
6718,5113774,0,0,1,0,360000.0,1,1,1,1,-20355,365243,1,0,1,1,17,2.0,52.0,0.0,5.846153846153846,52
6719,5113776,0,1,1,1,315000.0,2,1,1,1,-13771,-2080,1,0,0,0,3,3.0,25.0,0.0,5.88,25
6720,5113783,1,1,1,0,450000.0,0,1,1,1,-18362,-2141,1,0,0,0,11,2.0,18.0,1.0,5.555555555555555,19
6721,5113814,0,0,1,1,112500.0,4,4,1,1,-11926,-1166,1,1,0,0,2,3.0,11.0,0.0,5.636363636363637,11
6722,5113815,0,0,1,0,180000.0,2,1,0,1,-16490,-2750,1,0,1,0,6,2.0,20.0,0.0,5.25,20
6723,5113819,0,1,0,0,252000.0,0,1,3,1,-9097,-132,1,0,0,0,10,1.0,5.0,3.0,5.0,8
6724,5113824,0,0,1,0,157500.0,2,1,1,1,-20163,-223,1,1,1,0,3,2.0,53.0,0.0,5.811320754716981,53
6725,5113833,0,0,1,0,360000.0,0,1,1,1,-11894,-1106,1,0,0,0,17,2.0,10.0,0.0,5.1,10
6726,5113834,1,0,1,0,225000.0,0,1,1,1,-8461,-1593,1,1,0,0,4,2.0,16.0,0.0,5.125,16
6727,5113835,0,0,1,0,135000.0,0,1,1,1,-8961,-923,1,1,0,1,3,2.0,10.0,0.0,5.0,10
6728,5113844,0,0,1,0,180000.0,1,4,1,1,-22078,365243,1,0,0,0,17,2.0,18.0,0.0,5.0,18
6729,5113847,0,0,1,0,225000.0,4,4,4,1,-19890,-2384,1,1,0,0,6,1.0,9.0,3.0,5.0,12
6730,5113850,1,1,1,0,90000.0,4,4,0,1,-8362,-711,1,1,0,1,14,2.0,7.0,1.0,5.0,8
6731,5113866,0,0,0,0,90000.0,4,4,1,1,-16115,-985,1,0,0,0,14,2.0,6.0,1.0,5.0,7
6732,5113875,1,0,0,0,382500.0,4,1,1,1,-16300,-3146,1,1,1,0,14,2.0,9.0,10.0,5.111111111111111,19
6733,5113899,1,0,0,0,225000.0,4,4,1,1,-19124,-5064,1,0,1,0,8,2.0,17.0,1.0,5.0,18
6734,5113915,0,0,0,0,450000.0,4,1,1,5,-20343,-1838,1,1,1,0,17,2.0,16.0,2.0,5.0,18
6735,5113921,0,0,0,0,90000.0,1,4,3,2,-23478,365243,1,0,0,0,17,1.0,15.0,0.0,4.933333333333334,15
6736,5113933,0,0,0,0,67500.0,1,4,4,1,-23271,365243,1,0,1,0,17,1.0,44.0,0.0,1.5909090909090908,44
6737,5113934,0,1,0,0,45000.0,4,4,1,1,-17370,-8443,1,1,1,0,17,2.0,12.0,0.0,5.166666666666667,12
6738,5113946,0,0,0,2,112500.0,4,4,1,1,-12782,-224,1,1,0,0,8,4.0,16.0,0.0,5.5,16
6739,5113952,1,1,0,2,153000.0,4,4,0,1,-13524,-2173,1,0,0,0,8,4.0,26.0,6.0,5.6923076923076925,32
6740,5113953,1,1,0,0,360000.0,0,1,2,1,-13044,-1747,1,0,1,0,10,1.0,32.0,0.0,5.65625,32
6741,5113954,0,0,0,0,67500.0,2,4,1,2,-17104,-3024,1,1,0,0,3,2.0,12.0,13.0,5.0,25
6742,5113959,1,0,0,0,135000.0,4,4,3,1,-13602,-1382,1,1,1,0,4,1.0,22.0,0.0,5.0,22
6743,5113961,1,1,0,0,247500.0,4,2,3,1,-8560,-316,1,1,0,0,10,1.0,8.0,1.0,5.0,9
6744,5113968,1,1,0,1,360000.0,0,4,1,1,-16538,-3846,1,1,0,0,10,3.0,14.0,0.0,5.571428571428571,14
6745,5113976,1,1,0,0,270000.0,4,2,1,1,-11955,-893,1,1,1,1,8,2.0,40.0,0.0,5.85,40
6746,5113986,1,0,0,0,81000.0,4,4,0,1,-12069,-1959,1,0,1,0,9,2.0,9.0,0.0,5.333333333333333,9
6747,5113987,1,1,0,0,247500.0,4,4,1,1,-19484,-6798,1,0,0,0,10,2.0,19.0,0.0,5.7368421052631575,19
6748,5113992,0,0,0,2,202500.0,4,4,1,1,-13446,-2720,1,0,0,0,14,4.0,31.0,0.0,4.967741935483871,31
6749,5114014,1,1,0,0,225000.0,4,4,3,1,-8107,-985,1,0,0,0,4,1.0,24.0,1.0,5.625,25
6750,5114017,1,1,0,0,180000.0,4,1,1,1,-9667,-1016,1,0,1,0,8,2.0,1.0,7.0,5.0,8
6751,5114026,0,0,0,0,99000.0,4,1,1,1,-14661,-5521,1,0,0,0,17,2.0,6.0,1.0,5.0,7
6752,5114052,0,0,0,0,90000.0,4,4,1,1,-18844,-7864,1,1,0,0,17,2.0,7.0,0.0,5.0,7
6753,5114056,0,0,0,0,112500.0,4,1,2,1,-17168,-2446,1,1,0,0,14,1.0,39.0,0.0,5.153846153846154,39
6754,5114060,1,1,0,1,193500.0,4,1,1,1,-17932,-3999,1,1,1,0,17,3.0,20.0,4.0,4.95,24
6755,5114064,1,0,0,0,180000.0,2,4,1,1,-14339,-316,1,1,0,0,3,2.0,52.0,0.0,5.884615384615385,52
6756,5114071,0,0,0,0,135000.0,4,4,1,1,-15238,-1016,1,0,0,0,14,2.0,7.0,3.0,5.0,10
6757,5114073,0,1,0,2,130500.0,4,4,1,1,-10969,-163,1,0,0,1,8,4.0,8.0,4.0,4.875,12
6758,5114079,0,0,0,0,90000.0,4,4,1,1,-13255,-2324,1,1,0,0,14,2.0,4.0,1.0,5.0,5
6759,5114082,0,0,0,1,90000.0,4,4,1,1,-16118,-1959,1,0,1,0,17,3.0,23.0,0.0,5.173913043478261,23
6760,5114092,1,1,0,0,135000.0,4,3,1,0,-13241,-436,1,1,1,0,8,2.0,39.0,1.0,5.871794871794871,40
6761,5114106,0,0,0,0,225000.0,0,4,1,1,-15355,-3999,1,0,1,0,14,2.0,23.0,0.0,5.739130434782608,23
6762,5114112,1,1,0,0,157500.0,4,4,2,1,-17054,-712,1,0,1,0,16,1.0,6.0,2.0,5.0,8
